Cl.,ExRt,From,To,Valid from,ConversionRate0,Ratio (from),Ratio (to)
010,A007,PGK,EUR,01.10.2021,4.0264,0,0
010,A007,PGK,EUR,01.07.2021,4.1486,0,0
010,A007,PGK,USD,01.10.2021,3.5212,0,0
010,A007,PGK,USD,01.07.2021,3.5194,0,0
010,A007,PHP,EUR,01.10.2021,57.7126,0,0
010,A007,PHP,EUR,01.07.2021,59.1554,0,0
010,A007,PHP,EUR,01.04.2021,58.1092,0,0
010,A007,PHP,EUR,01.01.2021,58.2062,0,0
010,A007,PHP,EUR,01.10.2020,57.594,0,0
010,A007,PHP,EUR,01.07.2020,57.1583,0,0
010,A007,PHP,EUR,01.04.2020,55.533,0,0
010,A007,PHP,EUR,01.01.2020,56.1084,0,0
010,A007,PHP,EUR,01.10.2019,56.4644,0,0
010,A007,PHP,EUR,01.07.2019,57.5736,0,0
010,A007,PHP,EUR,01.04.2019,58.4601,0,0
010,A007,PHP,EUR,01.01.2019,59.4933,0,0
010,A007,PHP,EUR,01.10.2018,60.7263,0,0
010,A007,PHP,EUR,01.07.2018,62.2649,0,0
010,A007,PHP,EUR,01.04.2018,62.5437,0,0
010,A007,PHP,EUR,01.01.2018,63.3439,0,0
010,A007,PHP,USD,01.10.2021,50.4675,0,0
010,A007,PHP,USD,01.07.2021,50.1843,0,0
010,A007,PHP,USD,01.04.2021,48.1926,0,0
010,A007,PHP,USD,01.01.2021,48.3118,0,0
010,A007,PHP,USD,01.10.2020,48.2831,0,0
010,A007,PHP,USD,01.07.2020,48.9049,0,0
010,A007,PHP,USD,01.04.2020,50.4244,0,0
010,A007,PHP,USD,01.01.2020,50.8853,0,0
010,A007,PKR,EUR,01.10.2021,199.5757,0,0
010,A007,PKR,EUR,01.07.2021,193.9744,0,0
010,A007,PKR,USD,01.10.2021,174.5579,0,0
010,A007,PKR,USD,01.07.2021,164.5617,0,0
010,A007,PLN,EUR,01.10.2021,4.6173,0,0
010,A007,PLN,EUR,01.07.2021,4.5661,0,0
010,A007,PLN,EUR,01.04.2021,4.5291,0,0
010,A007,PLN,EUR,01.01.2021,4.5457,0,0
010,A007,PLN,EUR,01.10.2020,4.5051,0,0
010,A007,PLN,EUR,01.07.2020,4.4413,0,0
010,A007,PLN,EUR,01.04.2020,4.5027,0,0
010,A007,PLN,EUR,01.01.2020,4.3241,0,0
010,A007,PLN,EUR,01.10.2019,4.2871,0,0
010,A007,PLN,EUR,01.07.2019,4.3184,0,0
010,A007,PLN,EUR,01.04.2019,4.2823,0,0
010,A007,PLN,EUR,01.01.2019,4.3016,0,0
010,A007,PLN,EUR,01.10.2018,4.2993,0,0
010,A007,PLN,EUR,01.07.2018,4.3032,0,0
010,A007,PLN,EUR,01.04.2018,4.2616,0,0
010,A007,PLN,EUR,01.01.2018,4.1792,0,0
010,A007,PLN,USD,01.10.2021,4.0386,0,0
010,A007,PLN,USD,01.07.2021,3.8738,0,0
010,A007,PLN,USD,01.04.2021,3.7565,0,0
010,A007,PLN,USD,01.01.2021,3.7738,0,0
010,A007,PLN,USD,01.10.2020,3.7778,0,0
010,A007,PLN,USD,01.07.2020,3.8011,0,0
010,A007,PLN,USD,01.04.2020,4.09,0,0
010,A007,PLN,USD,01.01.2020,3.9228,0,0
010,A007,QAR,EUR,01.10.2021,4.173,0,0
010,A007,QAR,EUR,01.07.2021,4.3206,0,0
010,A007,QAR,USD,01.10.2021,3.6492,0,0
010,A007,QAR,USD,01.07.2021,3.6652,0,0
010,A007,RON,EUR,01.10.2021,4.9489,0,0
010,A007,RON,EUR,01.07.2021,4.9319,0,0
010,A007,RON,EUR,01.04.2021,4.924,0,0
010,A007,RON,EUR,01.01.2021,4.8793,0,0
010,A007,RON,EUR,01.10.2020,4.8718,0,0
010,A007,RON,EUR,01.07.2020,4.8454,0,0
010,A007,RON,EUR,01.04.2020,4.8378,0,0
010,A007,RON,EUR,01.01.2020,4.7973,0,0
010,A007,RON,EUR,01.10.2019,4.7666,0,0
010,A007,RON,EUR,01.07.2019,4.7314,0,0
010,A007,RON,EUR,01.04.2019,4.7479,0,0
010,A007,RON,EUR,01.01.2019,4.7358,0,0
010,A007,RON,EUR,01.10.2018,4.6605,0,0
010,A007,RON,EUR,01.07.2018,4.6471,0,0
010,A007,RON,EUR,01.04.2018,4.6533,0,0
010,A007,RON,EUR,01.01.2018,4.6553,0,0
010,A007,RON,USD,01.10.2021,4.3285,0,0
010,A007,RON,USD,01.07.2021,4.184,0,0
010,A007,RON,USD,01.04.2021,4.0839,0,0
010,A007,RON,USD,01.01.2021,4.0504,0,0
010,A007,RON,USD,01.10.2020,4.085,0,0
010,A007,RON,USD,01.07.2020,4.1465,0,0
010,A007,RON,USD,01.04.2020,4.3937,0,0
010,A007,RON,USD,01.01.2020,4.3516,0,0
010,A007,RSD,EUR,01.10.2021,117.5696,0,0
010,A007,RSD,EUR,01.07.2021,117.5645,0,0
010,A007,RSD,USD,01.10.2021,102.8303,0,0
010,A007,RSD,USD,01.07.2021,99.7356,0,0
010,A007,RUB,EUR,01.10.2021,83.1359,0,0
010,A007,RUB,EUR,01.07.2021,86.5925,0,0
010,A007,RUB,EUR,01.04.2021,89.4329,0,0
010,A007,RUB,EUR,01.01.2021,89.6675,0,0
010,A007,RUB,EUR,01.10.2020,90.892,0,0
010,A007,RUB,EUR,01.07.2020,86.2421,0,0
010,A007,RUB,EUR,01.04.2020,79.6097,0,0
010,A007,RUB,EUR,01.01.2020,73.8205,0,0
010,A007,RUB,EUR,01.10.2019,70.5754,0,0
010,A007,RUB,EUR,01.07.2019,71.8369,0,0
010,A007,RUB,EUR,01.04.2019,72.5606,0,0
010,A007,RUB,EUR,01.01.2019,74.9094,0,0
010,A007,RUB,EUR,01.10.2018,75.9075,0,0
010,A007,RUB,EUR,01.07.2018,76.2394,0,0
010,A007,RUB,EUR,01.04.2018,74.0139,0,0
010,A007,RUB,EUR,01.01.2018,69.9291,0,0
010,A007,RUB,USD,01.10.2021,72.7181,0,0
010,A007,RUB,USD,01.07.2021,73.4585,0,0
010,A007,RUB,USD,01.04.2021,74.173,0,0
010,A007,RUB,USD,01.01.2021,74.4261,0,0
010,A007,RUB,USD,01.10.2020,76.2198,0,0
010,A007,RUB,USD,01.07.2020,73.7578,0,0
010,A007,RUB,USD,01.04.2020,72.3205,0,0
010,A007,RUB,USD,01.01.2020,66.9618,0,0
010,A007,SAR,EUR,01.10.2021,4.29,0,0
010,A007,SAR,EUR,01.07.2021,4.4211,0,0
010,A007,SAR,USD,01.10.2021,3.7516,0,0
010,A007,SAR,USD,01.07.2021,3.7505,0,0
010,A007,SBD,EUR,01.10.2021,9.2172,0,0
010,A007,SBD,EUR,01.07.2021,9.4467,0,0
010,A007,SBD,USD,01.10.2021,8.0603,0,0
010,A007,SBD,USD,01.07.2021,8.0139,0,0
010,A007,SDG,EUR,01.10.2021,502.087,0,0
010,A007,SDG,EUR,01.07.2021,524.0994,0,0
010,A007,SDG,USD,01.10.2021,439.0547,0,0
010,A007,SDG,USD,01.07.2021,444.5985,0,0
010,A007,SEK,EUR,01.10.2021,10.128,0,0
010,A007,SEK,EUR,01.07.2021,10.1948,0,0
010,A007,SEK,EUR,01.04.2021,10.1414,0,0
010,A007,SEK,EUR,01.01.2021,10.1202,0,0
010,A007,SEK,EUR,01.10.2020,10.2677,0,0
010,A007,SEK,EUR,01.07.2020,10.3642,0,0
010,A007,SEK,EUR,01.04.2020,10.6507,0,0
010,A007,SEK,EUR,01.01.2020,10.6689,0,0
010,A007,SEK,EUR,01.10.2019,10.6524,0,0
010,A007,SEK,EUR,01.07.2019,10.6622,0,0
010,A007,SEK,EUR,01.04.2019,10.6191,0,0
010,A007,SEK,EUR,01.01.2019,10.4187,0,0
010,A007,SEK,EUR,01.10.2018,10.3204,0,0
010,A007,SEK,EUR,01.07.2018,10.4055,0,0
010,A007,SEK,EUR,01.04.2018,10.3313,0,0
010,A007,SEK,EUR,01.01.2018,9.9712,0,0
010,A007,SEK,USD,01.10.2021,8.8595,0,0
010,A007,SEK,USD,01.07.2021,8.6488,0,0
010,A007,SEK,USD,01.04.2021,8.4113,0,0
010,A007,SEK,USD,01.01.2021,8.4011,0,0
010,A007,SEK,USD,01.10.2020,8.6105,0,0
010,A007,SEK,USD,01.07.2020,8.8698,0,0
010,A007,SEK,USD,01.04.2020,9.6749,0,0
010,A007,SEK,USD,01.01.2020,9.678,0,0
010,A007,SGD,EUR,01.10.2021,1.5517,0,0
010,A007,SGD,EUR,01.07.2021,1.5943,0,0
010,A007,SGD,EUR,01.04.2021,1.6065,0,0
010,A007,SGD,EUR,01.01.2021,1.6054,0,0
010,A007,SGD,EUR,01.10.2020,1.6059,0,0
010,A007,SGD,EUR,01.07.2020,1.6064,0,0
010,A007,SGD,EUR,01.04.2020,1.5545,0,0
010,A007,SGD,EUR,01.01.2020,1.5281,0,0
010,A007,SGD,EUR,01.10.2019,1.5095,0,0
010,A007,SGD,EUR,01.07.2019,1.5288,0,0
010,A007,SGD,EUR,01.04.2019,1.5324,0,0
010,A007,SGD,EUR,01.01.2019,1.5388,0,0
010,A007,SGD,EUR,01.10.2018,1.5696,0,0
010,A007,SGD,EUR,01.07.2018,1.5904,0,0
010,A007,SGD,EUR,01.04.2018,1.5903,0,0
010,A007,SGD,EUR,01.01.2018,1.621,0,0
010,A007,SGD,USD,01.10.2021,1.357,0,0
010,A007,SGD,USD,01.07.2021,1.3525,0,0
010,A007,SGD,USD,01.04.2021,1.3323,0,0
010,A007,SGD,USD,01.01.2021,1.3326,0,0
010,A007,SGD,USD,01.10.2020,1.3464,0,0
010,A007,SGD,USD,01.07.2020,1.3745,0,0
010,A007,SGD,USD,01.04.2020,55.135,0,0
010,A007,SGD,USD,01.01.2020,1.386,0,0
010,A007,SVC,EUR,01.10.2021,10.0092,0,0
010,A007,SVC,EUR,01.07.2021,10.3172,0,0
010,A007,SVC,USD,01.10.2021,8.7529,0,0
010,A007,SVC,USD,01.07.2021,8.7523,0,0
010,A007,SYP,EUR,01.10.2021,2872.7285,0,0
010,A007,SYP,EUR,01.07.2021,2961.3914,0,0
010,A007,SYP,USD,01.10.2021,2512.1674,0,0
010,A007,SYP,USD,01.07.2021,2512.2129,0,0
010,A007,THB,EUR,01.10.2021,0.03816,0,0
010,A007,THB,EUR,01.07.2021,0.03883,0,0
010,A007,THB,EUR,01.04.2021,0.03782,0,0
010,A007,THB,EUR,01.01.2021,0.03649,0,0
010,A007,THB,EUR,01.10.2020,0.03649,0,0
010,A007,THB,EUR,01.07.2020,0.03664,0,0
010,A007,THB,EUR,01.04.2020,0.03516,0,0
010,A007,THB,EUR,01.01.2020,0.03451,0,0
010,A007,THB,EUR,01.10.2019,0.03351,0,0
010,A007,THB,EUR,01.07.2019,0.03415,0,0
010,A007,THB,EUR,01.04.2019,0.03551,0,0
010,A007,THB,EUR,01.01.2019,0.03592,0,0
010,A007,THB,EUR,01.10.2018,0.03747,0,0
010,A007,THB,EUR,01.07.2018,0.03836,0,0
010,A007,THB,EUR,01.04.2018,0.03805,0,0
010,A007,THB,EUR,01.01.2018,0.03879,0,0
010,A007,THB,USD,01.10.2021,0.03337,0,0
010,A007,THB,USD,01.07.2021,0.03294,0,0
010,A007,THB,USD,01.04.2021,0.03137,0,0
010,A007,THB,USD,01.01.2021,0.03029,0,0
010,A007,THB,USD,01.10.2020,0.0306,0,0
010,A007,THB,USD,01.07.2020,0.03134,0,0
010,A007,THB,USD,01.04.2020,0.03193,0,0
010,A007,THB,USD,01.01.2020,0.0313,0,0
010,A007,TND,EUR,01.10.2021,3.2627,0,0
010,A007,TND,EUR,01.07.2021,3.2898,0,0
010,A007,TND,USD,01.10.2021,2.8535,0,0
010,A007,TND,USD,01.07.2021,2.7909,0,0
010,A007,TOP,EUR,01.10.2021,2.5857,0,0
010,A007,TOP,EUR,01.07.2021,2.6553,0,0
010,A007,TOP,USD,01.10.2021,2.2613,0,0
010,A007,TOP,USD,01.07.2021,2.2526,0,0
010,A007,TRY,EUR,01.10.2021,12.8454,0,0
010,A007,TRY,EUR,01.07.2021,10.0689,0,0
010,A007,TRY,EUR,01.04.2021,10.1297,0,0
010,A007,TRY,EUR,01.01.2021,8.9156,0,0
010,A007,TRY,EUR,01.10.2020,9.4005,0,0
010,A007,TRY,EUR,01.07.2020,8.458,0,0
010,A007,TRY,EUR,01.04.2020,7.5688,0,0
010,A007,TRY,EUR,01.01.2020,6.7428,0,0
010,A007,TRY,EUR,01.10.2019,6.4137,0,0
010,A007,TRY,EUR,01.07.2019,6.3065,0,0
010,A007,TRY,EUR,01.04.2019,6.6061,0,0
010,A007,TRY,EUR,01.01.2019,6.1102,0,0
010,A007,TRY,EUR,01.10.2018,6.2981,0,0
010,A007,TRY,EUR,01.07.2018,6.5823,0,0
010,A007,TRY,EUR,01.04.2018,5.2226,0,0
010,A007,TRY,EUR,01.01.2018,4.6899,0,0
010,A007,TRY,USD,01.10.2021,11.2557,0,0
010,A007,TRY,USD,01.07.2021,8.542,0,0
010,A007,TRY,USD,01.04.2021,8.4003,0,0
010,A007,TRY,USD,01.01.2021,7.4022,0,0
010,A007,TRY,USD,01.10.2020,7.8828,0,0
010,A007,TRY,USD,01.07.2020,7.2322,0,0
010,A007,TRY,USD,01.04.2020,6.8727,0,0
010,A007,TRY,USD,01.01.2020,6.1161,0,0
010,A007,TWD,EUR,01.10.2021,31.823,0,0
010,A007,TWD,EUR,01.07.2021,32.8424,0,0
010,A007,TWD,EUR,01.04.2021,33.7158,0,0
010,A007,TWD,EUR,01.01.2021,33.8438,0,0
010,A007,TWD,EUR,01.10.2020,33.9697,0,0
010,A007,TWD,EUR,01.07.2020,34.301,0,0
010,A007,TWD,EUR,01.04.2020,32.9165,0,0
010,A007,TWD,EUR,01.01.2020,33.2078,0,0
010,A007,TWD,EUR,01.10.2019,33.752,0,0
010,A007,TWD,EUR,01.07.2019,34.6778,0,0
010,A007,TWD,EUR,01.04.2019,34.9924,0,0
010,A007,TWD,EUR,01.01.2019,35.0177,0,0
010,A007,TWD,EUR,01.10.2018,35.1995,0,0
010,A007,TWD,EUR,01.07.2018,35.6708,0,0
010,A007,TWD,EUR,01.04.2018,35.4974,0,0
010,A007,TWD,EUR,01.01.2018,36.0124,0,0
010,A007,TWD,USD,01.10.2021,27.8281,0,0
010,A007,TWD,USD,01.07.2021,27.861,0,0
010,A007,TWD,USD,01.04.2021,27.962,0,0
010,A007,TWD,USD,01.01.2021,28.0917,0,0
010,A007,TWD,USD,01.10.2020,28.4799,0,0
010,A007,TWD,USD,01.07.2020,29.3454,0,0
010,A007,TWD,USD,01.04.2020,29.8886,0,0
010,A007,TWD,USD,01.01.2020,30.1173,0,0
010,A007,TZS,EUR,01.10.2021,2634.5,0,0
010,A007,TZS,EUR,01.07.2021,2732.79,0,0
010,A007,TZS,USD,01.10.2021,2303.83,0,0
010,A007,TZS,USD,01.07.2021,2318.28,0,0
010,A007,UAH,EUR,01.10.2021,30.5312,0,0
010,A007,UAH,EUR,01.07.2021,31.6928,0,0
010,A007,UAH,USD,01.10.2021,26.704,0,0
010,A007,UAH,USD,01.07.2021,26.885,0,0
010,A007,USD,EUR,01.10.2021,1.1435,0,0
010,A007,USD,EUR,01.07.2021,1.1788,0,0
010,A007,USD,EUR,01.04.2021,1.2058,0,0
010,A007,USD,EUR,01.01.2021,1.2048,0,0
010,A007,USD,EUR,01.10.2020,1.1929,0,0
010,A007,USD,EUR,01.07.2020,1.1689,0,0
010,A007,USD,EUR,01.04.2020,1.1014,0,0
010,A007,USD,EUR,01.01.2020,1.1027,0,0
010,A007,USD,EUR,01.10.2019,1.1071,0,0
010,A007,USD,EUR,01.07.2019,1.1119,0,0
010,A007,USD,EUR,01.04.2019,1.1237,0,0
010,A007,USD,EUR,01.01.2019,1.1358,0,0
010,A007,USD,EUR,01.10.2018,1.1414,0,0
010,A007,USD,EUR,01.07.2018,1.1629,0,0
010,A007,USD,EUR,01.04.2018,1.1918,0,0
010,A007,USD,EUR,01.01.2018,1.2292,0,0
010,A007,UYU,EUR,01.10.2021,50.2596,0,0
010,A007,UYU,EUR,01.07.2021,51.0177,0,0
010,A007,UYU,USD,01.10.2021,43.955,0,0
010,A007,UYU,USD,01.07.2021,43.2786,0,0
010,A007,UZS,EUR,01.10.2021,12.2843,0,0
010,A007,UZS,EUR,01.07.2021,12.55132,0,0
010,A007,UZS,USD,01.10.2021,10.74311,0,0
010,A007,UZS,USD,01.07.2021,10.64759,0,0
010,A007,VES,EUR,01.10.2021,0.00507,0,0
010,A007,VES,EUR,01.07.2021,4585.93829,0,0
010,A007,VES,USD,01.10.2021,0.00444,0,0
010,A007,VES,USD,01.07.2021,3891.04333,0,0
010,A007,VND,EUR,01.10.2021,26.05651,0,0
010,A007,VND,EUR,01.07.2021,26.96289,0,0
010,A007,VND,EUR,01.04.2021,27.78213,0,0
010,A007,VND,EUR,01.01.2021,27.7719,0,0
010,A007,VND,EUR,01.10.2020,27.62695,0,0
010,A007,VND,EUR,01.07.2020,27.09642,0,0
010,A007,VND,EUR,01.04.2020,25.71124,0,0
010,A007,VND,EUR,01.01.2020,25.64571,0,0
010,A007,VND,EUR,01.10.2019,25.67692,0,0
010,A007,VND,EUR,01.07.2019,25.81121,0,0
010,A007,VND,EUR,01.04.2019,26.18924,0,0
010,A007,VND,EUR,01.01.2019,26.35187,0,0
010,A007,VND,EUR,01.10.2018,26.61893,0,0
010,A007,VND,EUR,01.07.2018,27.01849,0,0
010,A007,VND,EUR,01.04.2018,27.1804,0,0
010,A007,VND,EUR,01.01.2018,27.94569,0,0
010,A007,VND,USD,01.10.2021,22.78671,0,0
010,A007,VND,USD,01.07.2021,22.87295,0,0
010,A007,VND,USD,01.04.2021,23.03964,0,0
010,A007,VND,USD,01.01.2021,23.05018,0,0
010,A007,VND,USD,01.10.2020,23.15991,0,0
010,A007,VND,USD,01.07.2020,23.18103,0,0
010,A007,VND,USD,01.04.2020,23.34551,0,0
010,A007,VND,USD,01.01.2020,23.25887,0,0
010,A007,VUV,EUR,01.10.2021,127.47,0,0
010,A007,VUV,EUR,01.07.2021,130.693,0,0
010,A007,VUV,USD,01.10.2021,111.4836,0,0
010,A007,VUV,USD,01.07.2021,110.8729,0,0
010,A007,WST,EUR,01.10.2021,2.9473,0,0
010,A007,WST,EUR,01.07.2021,3.0252,0,0
010,A007,WST,USD,01.10.2021,2.5776,0,0
010,A007,WST,USD,01.07.2021,2.5664,0,0
010,A007,XAF,EUR,01.10.2021,663.779,0,0
010,A007,XAF,EUR,01.07.2021,663.046,0,0
010,A007,XAF,USD,01.10.2021,580.566,0,0
010,A007,XAF,USD,01.07.2021,562.494,0,0
010,A007,XOF,EUR,01.10.2021,659.263,0,0
010,A007,XOF,EUR,01.07.2021,657.387,0,0
010,A007,XOF,USD,01.10.2021,576.612,0,0
010,A007,XOF,USD,01.07.2021,557.694,0,0
010,A007,XPF,EUR,01.10.2021,119.465,0,0
010,A007,XPF,EUR,01.07.2021,119.435,0,0
010,A007,XPF,USD,01.10.2021,104.488,0,0
010,A007,XPF,USD,01.07.2021,101.3224,0,0
010,A007,YER,EUR,01.10.2021,286.5377,0,0
010,A007,YER,EUR,01.07.2021,296.1475,0,0
010,A007,YER,USD,01.10.2021,250.5702,0,0
010,A007,YER,USD,01.07.2021,251.2285,0,0
010,A007,ZAR,EUR,01.10.2021,17.6335,0,0
010,A007,ZAR,EUR,01.07.2021,17.2283,0,0
010,A007,ZAR,EUR,01.04.2021,17.0186,0,0
010,A007,ZAR,EUR,01.01.2021,18.0302,0,0
010,A007,ZAR,EUR,01.10.2020,18.6356,0,0
010,A007,ZAR,EUR,01.07.2020,19.7606,0,0
010,A007,ZAR,EUR,01.04.2020,19.7185,0,0
010,A007,ZAR,EUR,01.01.2020,16.9479,0,0
010,A007,ZAR,EUR,01.10.2019,16.3062,0,0
010,A007,ZAR,EUR,01.07.2019,16.2996,0,0
010,A007,ZAR,EUR,01.04.2019,16.1683,0,0
010,A007,ZAR,EUR,01.01.2019,15.9206,0,0
010,A007,ZAR,EUR,01.10.2018,16.2932,0,0
010,A007,ZAR,EUR,01.07.2018,16.3625,0,0
010,A007,ZAR,EUR,01.04.2018,15.0784,0,0
010,A007,ZAR,EUR,01.01.2018,14.7102,0,0
010,A007,ZAR,USD,01.10.2021,15.426,0,0
010,A007,ZAR,USD,01.07.2021,14.6164,0,0
010,A007,ZAR,USD,01.04.2021,14.1158,0,0
010,A007,ZAR,USD,01.01.2021,14.9647,0,0
010,A007,ZAR,USD,01.10.2020,15.6315,0,0
010,A007,ZAR,USD,01.07.2020,16.9048,0,0
010,A007,ZAR,USD,01.04.2020,17.9143,0,0
010,A007,ZAR,USD,01.01.2020,15.3737,0,0
010,A007,ZWD,EUR,01.10.2021,433.968,0,0
010,A007,ZWD,EUR,01.07.2021,447.354,0,0
010,A007,ZWD,USD,01.10.2021,379.5003,0,0
010,A007,ZWD,USD,01.07.2021,379.5002,0,0
010,A008,AED,EUR,01.01.2021,4.3434,0,0
010,A008,AED,EUR,01.01.2020,4.1954,0,0
010,A008,AED,EUR,01.01.2019,4.112,0,0
010,A008,AED,EUR,01.01.2018,4.3379,0,0
010,A008,AED,USD,01.01.2021,3.6731,0,0
010,A008,AED,USD,01.01.2020,3.6731,0,0
010,A008,AED,USD,01.01.2019,3.6731,0,0
010,A008,AED,USD,01.01.2018,3.6731,0,0
010,A008,AFN,EUR,01.01.2021,99.124,0,0
010,A008,AFN,EUR,01.01.2020,87.89,0,0
010,A008,AFN,EUR,01.01.2019,87.3725,0,0
010,A008,AFN,EUR,01.01.2018,85.6764,0,0
010,A008,AFN,USD,01.01.2021,83.9963,0,0
010,A008,AFN,USD,01.01.2020,76.9442,0,0
010,A008,AFN,USD,01.01.2019,78.0555,0,0
010,A008,AFN,USD,01.01.2018,72.6165,0,0
010,A008,ALL,EUR,01.01.2021,122.4578,0,0
010,A008,ALL,EUR,01.01.2020,123.7823,0,0
010,A008,ALL,EUR,01.01.2019,123.0403,0,0
010,A008,ALL,EUR,01.01.2018,127.587,0,0
010,A008,ALL,USD,01.01.2021,103.6045,0,0
010,A008,ALL,USD,01.01.2020,108.534,0,0
010,A008,ALL,USD,01.01.2019,109.9174,0,0
010,A008,ALL,USD,01.01.2018,108.0628,0,0
010,A008,AMD,EUR,01.01.2021,596.8747,0,0
010,A008,AMD,EUR,01.01.2020,558.6996,0,0
010,A008,AMD,EUR,01.01.2019,537.8763,0,0
010,A008,AMD,EUR,01.01.2018,570.4919,0,0
010,A008,AMD,USD,01.01.2021,504.4254,0,0
010,A008,AMD,USD,01.01.2020,488.8832,0,0
010,A008,AMD,USD,01.01.2019,480.4332,0,0
010,A008,AMD,USD,01.01.2018,483.1007,0,0
010,A008,ARS,EUR,01.01.2021,112.4872,0,0
010,A008,ARS,EUR,01.01.2020,80.9459,0,0
010,A008,ARS,EUR,01.01.2019,53.8219,0,0
010,A008,ARS,EUR,01.01.2018,32.9235,0,0
010,A008,ARS,USD,01.01.2021,95.2192,0,0
010,A008,ARS,USD,01.01.2020,70.6256,0,0
010,A008,ARS,USD,01.01.2019,48.1645,0,0
010,A008,ARS,USD,01.01.2018,28.0756,0,0
010,A008,AUD,EUR,01.01.2021,1.5747,0,0
010,A008,AUD,EUR,01.01.2020,1.6549,0,0
010,A008,AUD,EUR,01.01.2019,1.6109,0,0
010,A008,AUD,EUR,01.01.2018,1.5798,0,0
010,A008,AZN,EUR,01.01.2021,2.0094,0,0
010,A008,AZN,EUR,01.01.2020,1.9398,0,0
010,A008,AZN,EUR,01.01.2019,1.8998,0,0
010,A008,AZN,EUR,01.01.2018,2.0086,0,0
010,A008,AZN,USD,01.01.2021,1.6993,0,0
010,A008,AZN,USD,01.01.2020,1.6983,0,0
010,A008,AZN,USD,01.01.2019,1.6971,0,0
010,A008,AZN,USD,01.01.2018,1.7007,0,0
010,A008,BAM,EUR,01.01.2021,1.9558,0,0
010,A008,BAM,EUR,01.01.2020,1.9558,0,0
010,A008,BAM,EUR,01.01.2019,1.9558,0,0
010,A008,BAM,EUR,01.01.2018,1.9558,0,0
010,A008,BAM,USD,01.01.2021,1.655,0,0
010,A008,BAM,USD,01.01.2020,1.7149,0,0
010,A008,BAM,USD,01.01.2019,1.7474,0,0
010,A008,BAM,USD,01.01.2018,1.6577,0,0
010,A008,BBD,EUR,01.01.2021,2.3829,0,0
010,A008,BBD,EUR,01.01.2020,2.2999,0,0
010,A008,BBD,EUR,01.01.2019,2.245,0,0
010,A008,BBD,EUR,01.01.2018,2.3631,0,0
010,A008,BBD,USD,01.01.2021,2.0152,0,0
010,A008,BBD,USD,01.01.2020,2.0136,0,0
010,A008,BBD,USD,01.01.2019,2.0055,0,0
010,A008,BBD,USD,01.01.2018,2.0009,0,0
010,A008,BDT,EUR,01.01.2021,100.5856,0,0
010,A008,BDT,EUR,01.01.2020,96.8847,0,0
010,A008,BDT,EUR,01.01.2019,94.4898,0,0
010,A008,BDT,EUR,01.01.2018,99.0662,0,0
010,A008,BDT,USD,01.01.2021,85.0728,0,0
010,A008,BDT,USD,01.01.2020,84.8252,0,0
010,A008,BDT,USD,01.01.2019,84.4082,0,0
010,A008,BDT,USD,01.01.2018,83.8942,0,0
010,A008,BGN,EUR,01.01.2021,1.9558,0,0
010,A008,BGN,EUR,01.01.2020,1.9558,0,0
010,A008,BGN,EUR,01.01.2019,1.9558,0,0
010,A008,BGN,EUR,01.01.2018,1.9558,0,0
010,A008,BGN,USD,01.01.2021,1.6549,0,0
010,A008,BGN,USD,01.01.2020,1.7149,0,0
010,A008,BGN,USD,01.01.2019,1.7473,0,0
010,A008,BGN,USD,01.01.2018,1.6576,0,0
010,A008,BHD,EUR,01.01.2021,0.4457,0,0
010,A008,BHD,EUR,01.01.2020,0.4307,0,0
010,A008,BHD,EUR,01.01.2019,0.422,0,0
010,A008,BHD,EUR,01.01.2018,0.4456,0,0
010,A008,BHD,USD,01.01.2021,0.3769,0,0
010,A008,BHD,USD,01.01.2020,0.3771,0,0
010,A008,BHD,USD,01.01.2019,0.377,0,0
010,A008,BHD,USD,01.01.2018,0.3773,0,0
010,A008,BND,EUR,01.01.2021,1.5888,0,0
010,A008,BND,EUR,01.01.2020,1.5745,0,0
010,A008,BND,EUR,01.01.2019,1.5276,0,0
010,A008,BND,EUR,01.01.2018,1.5928,0,0
010,A008,BND,USD,01.01.2021,1.3439,0,0
010,A008,BND,USD,01.01.2020,1.3794,0,0
010,A008,BND,USD,01.01.2019,1.3647,0,0
010,A008,BND,USD,01.01.2018,1.3493,0,0
010,A008,BOB,EUR,01.01.2021,8.1623,0,0
010,A008,BOB,EUR,01.01.2020,7.8846,0,0
010,A008,BOB,EUR,01.01.2019,7.7388,0,0
010,A008,BOB,EUR,01.01.2018,8.1698,0,0
010,A008,BOB,USD,01.01.2021,6.9027,0,0
010,A008,BOB,USD,01.01.2020,6.9031,0,0
010,A008,BOB,USD,01.01.2019,6.9129,0,0
010,A008,BOB,USD,01.01.2018,6.9178,0,0
010,A008,BRL,EUR,01.01.2021,6.3786,0,0
010,A008,BRL,EUR,01.01.2020,5.8943,0,0
010,A008,BRL,EUR,01.01.2019,4.4134,0,0
010,A008,BRL,EUR,01.01.2018,4.3083,0,0
010,A008,BRL,USD,01.01.2021,5.3965,0,0
010,A008,BRL,USD,01.01.2020,5.1539,0,0
010,A008,BRL,USD,01.01.2019,3.9441,0,0
010,A008,BRL,USD,01.01.2018,3.6556,0,0
010,A008,BWP,EUR,01.01.2021,13.1129,0,0
010,A008,BWP,EUR,01.01.2020,13.0671,0,0
010,A008,BWP,EUR,01.01.2019,12.0448,0,0
010,A008,BWP,EUR,01.01.2018,12.0404,0,0
